,COUNTY,DATE,PRCP
180,Alpine,2019-01,8.952222222222224
181,Alpine,2019-02,16.417777777777776
182,Alpine,2019-03,6.248888888888889
183,Alpine,2019-04,1.9755555555555557
184,Alpine,2019-05,3.3833333333333333
185,Alpine,2019-06,0.6544444444444445
186,Alpine,2019-07,0.5333333333333334
187,Alpine,2019-08,0.07777777777777778
188,Alpine,2019-09,0.9855555555555555
189,Alpine,2019-10,0.14333333333333337
190,Alpine,2019-11,2.9444444444444446
191,Alpine,2019-12,8.77111111111111
192,Amador,2012-01,7.67
193,Amador,2012-02,3.123333333333333
194,Amador,2012-03,8.906666666666666
195,Amador,2012-04,7.296666666666667
196,Amador,2012-05,0.36
197,Amador,2012-06,1.095
198,Amador,2012-07,0.25
199,Amador,2012-08,0.01
200,Amador,2012-09,0.12
201,Amador,2012-10,2.355
202,Amador,2012-11,8.385
203,Amador,2012-12,13.169999999999998
204,Amador,2013-01,1.41
205,Amador,2013-02,0.93
206,Amador,2013-03,3.263333333333333
207,Amador,2013-04,1.623333333333333
208,Amador,2013-05,1.45
209,Amador,2013-06,1.25
210,Amador,2013-07,0.0
211,Amador,2013-08,0.0
212,Amador,2013-09,1.415
213,Amador,2013-10,0.235
214,Amador,2013-11,1.59
215,Amador,2013-12,0.8725
216,Amador,2014-01,1.5850000000000002
217,Amador,2014-02,11.923999999999998
218,Amador,2014-03,5.700000000000001
219,Amador,2014-04,3.218000000000001
220,Amador,2014-05,0.6214285714285713
221,Amador,2014-06,0.0
222,Amador,2014-07,0.002
223,Amador,2014-08,0.0575
224,Amador,2014-09,0.908
225,Amador,2014-10,0.8616666666666667
226,Amador,2014-11,3.511111111111111
227,Amador,2014-12,9.621666666666668
228,Amador,2015-01,0.042857142857142864
229,Amador,2015-02,6.4
230,Amador,2015-03,1.0285714285714285
231,Amador,2015-04,3.4599999999999995
232,Amador,2015-05,1.3575
233,Amador,2015-06,0.11833333333333333
234,Amador,2015-07,0.076
235,Amador,2015-08,0.0
236,Amador,2015-09,0.006666666666666667
237,Amador,2015-10,2.216666666666667
238,Amador,2015-11,5.107142857142857
239,Amador,2015-12,11.243333333333332
240,Amador,2016-01,10.411666666666667
241,Amador,2016-02,1.5079999999999998
242,Amador,2016-03,10.758
243,Amador,2016-04,3.5159999999999996
244,Amador,2016-05,0.9700000000000001
245,Amador,2016-06,0.0075
246,Amador,2016-07,0.0
247,Amador,2016-08,0.023333333333333334
248,Amador,2016-09,0.014000000000000002
249,Amador,2016-10,9.774999999999999
250,Amador,2016-11,4.645
251,Amador,2016-12,7.005000000000001
252,Amador,2017-01,20.838
253,Amador,2017-02,18.009999999999998
254,Amador,2017-03,5.355
255,Amador,2017-04,7.046666666666667
256,Amador,2017-05,0.39999999999999997
257,Amador,2017-06,0.29250000000000004
258,Amador,2017-07,0.0
259,Amador,2017-08,0.016666666666666666
260,Amador,2017-09,0.20333333333333334
261,Amador,2017-10,0.5366666666666666
262,Amador,2017-11,8.4025
263,Amador,2017-12,0.8466666666666667
264,Amador,2018-01,5.609999999999999
265,Amador,2018-02,1.1433333333333333
266,Amador,2018-03,13.54
267,Amador,2018-04,4.046666666666667
268,Amador,2018-05,0.5466666666666667
269,Amador,2018-06,0.0
270,Amador,2018-07,0.0025
271,Amador,2018-08,0.0033333333333333335
272,Amador,2018-09,0.0
273,Amador,2018-10,0.534
274,Amador,2018-11,5.632000000000001
275,Amador,2018-12,3.5124999999999997
276,Amador,2019-01,7.703333333333334
277,Amador,2019-02,12.870000000000001
278,Amador,2019-03,7.734999999999999
279,Amador,2019-04,2.56
280,Amador,2019-05,7.45
281,Amador,2019-06,0.0075
282,Amador,2019-07,0.0025
283,Amador,2019-08,0.0
284,Amador,2019-09,1.5574999999999999
285,Amador,2019-10,0.01
286,Amador,2019-11,1.5650000000000002
287,Amador,2019-12,7.398000000000001
288,Butte,2012-01,6.695
289,Butte,2012-02,1.8857142857142857
290,Butte,2012-03,10.238333333333335
291,Butte,2012-04,4.333333333333333
292,Butte,2012-05,0.04
293,Butte,2012-06,0.31857142857142856
294,Butte,2012-07,0.0
295,Butte,2012-08,0.0
296,Butte,2012-09,0.0
297,Butte,2012-10,1.2566666666666668
298,Butte,2012-11,7.019999999999999
299,Butte,2012-12,11.22
300,Butte,2013-01,1.009
301,Butte,2013-02,1.079
302,Butte,2013-03,2.1845454545454546
303,Butte,2013-04,0.9018181818181816
304,Butte,2013-05,0.49272727272727274
305,Butte,2013-06,0.9800000000000001
306,Butte,2013-07,0.0
307,Butte,2013-08,0.026153846153846153
308,Butte,2013-09,1.3284615384615388
309,Butte,2013-10,0.21538461538461537
310,Butte,2013-11,1.9538461538461542
311,Butte,2013-12,0.336923076923077
312,Butte,2014-01,0.49230769230769234
313,Butte,2014-02,7.791538461538462
314,Butte,2014-03,8.065
315,Butte,2014-04,1.372307692307692
316,Butte,2014-05,0.38181818181818183
317,Butte,2014-06,0.0
318,Butte,2014-07,0.01909090909090909
319,Butte,2014-08,0.49999999999999994
320,Butte,2014-09,0.7827272727272728
321,Butte,2014-10,1.22
322,Butte,2014-11,3.666363636363636
323,Butte,2014-12,12.643636363636363
324,Butte,2015-01,0.13538461538461538
325,Butte,2015-02,3.903333333333333
326,Butte,2015-03,0.4275
327,Butte,2015-04,2.1225
328,Butte,2015-05,0.10333333333333333
329,Butte,2015-06,0.16166666666666665
330,Butte,2015-07,0.04461538461538462
331,Butte,2015-08,0.05166666666666667
332,Butte,2015-09,0.24000000000000002
333,Butte,2015-10,0.40714285714285714
334,Butte,2015-11,3.114615384615384
335,Butte,2015-12,5.574
336,Butte,2016-01,11.523571428571428
337,Butte,2016-02,1.4376923076923076
338,Butte,2016-03,10.930714285714286
339,Butte,2016-04,1.4107692307692308
340,Butte,2016-05,0.8976923076923076
341,Butte,2016-06,0.33545454545454545
342,Butte,2016-07,0.0
343,Butte,2016-08,0.0
344,Butte,2016-09,0.0
345,Butte,2016-10,6.63076923076923
346,Butte,2016-11,3.9009090909090913
347,Butte,2016-12,8.7475
348,Butte,2017-01,13.2
349,Butte,2017-02,13.1825
350,Butte,2017-03,4.8909090909090915
351,Butte,2017-04,5.205384615384616
352,Butte,2017-05,0.24818181818181814
353,Butte,2017-06,0.72
354,Butte,2017-07,0.0
355,Butte,2017-08,0.0
356,Butte,2017-09,0.21916666666666665
357,Butte,2017-10,0.5425
358,Butte,2017-11,6.648181818181819
359,Butte,2017-12,0.26999999999999996
360,Butte,2018-01,5.798461538461538
361,Butte,2018-02,0.5166666666666666
362,Butte,2018-03,8.566428571428572
363,Butte,2018-04,5.106153846153846
364,Butte,2018-05,0.45416666666666666
365,Butte,2018-06,0.0
366,Butte,2018-07,0.003076923076923077
367,Butte,2018-08,0.0
368,Butte,2018-09,0.0
369,Butte,2018-10,0.5039999999999999
370,Butte,2018-11,3.9577777777777774
371,Butte,2018-12,4.194
372,Butte,2019-01,8.577777777777778
373,Butte,2019-02,15.725000000000001
374,Butte,2019-03,7.684444444444444
375,Butte,2019-04,2.5599999999999996
376,Butte,2019-05,5.038749999999999
377,Butte,2019-06,0.014285714285714287
378,Butte,2019-07,0.0
379,Butte,2019-08,0.0
380,Butte,2019-09,1.1569999999999998
381,Butte,2019-10,0.015555555555555557
382,Butte,2019-11,0.8870000000000001
383,Butte,2019-12,7.33
384,Calaveras,2012-01,2.6950000000000003
385,Calaveras,2012-02,1.205
386,Calaveras,2012-03,5.465
387,Calaveras,2012-04,4.625
388,Calaveras,2012-05,0.04
389,Calaveras,2012-06,0.215
390,Calaveras,2012-07,0.02
391,Calaveras,2012-08,0.0
392,Calaveras,2012-09,0.07
393,Calaveras,2012-10,1.07
394,Calaveras,2012-11,5.22
395,Calaveras,2012-12,8.665000000000001
396,Calaveras,2013-01,0.9
397,Calaveras,2013-02,0.89
398,Calaveras,2013-03,2.3899999999999997
399,Calaveras,2013-04,1.27
400,Calaveras,2013-05,0.665
401,Calaveras,2013-06,0.645
402,Calaveras,2013-07,0.0
403,Calaveras,2013-08,0.0
404,Calaveras,2013-09,0.9566666666666666
405,Calaveras,2013-10,0.17
406,Calaveras,2013-11,1.6225
407,Calaveras,2013-12,0.6925
408,Calaveras,2014-01,0.65
409,Calaveras,2014-02,8.195
410,Calaveras,2014-03,3.7866666666666666
411,Calaveras,2014-04,2.66
412,Calaveras,2014-05,0.3425
413,Calaveras,2014-06,0.0
414,Calaveras,2014-07,0.055
415,Calaveras,2014-08,0.013333333333333334
416,Calaveras,2014-09,1.1033333333333333
417,Calaveras,2014-10,0.8533333333333334
418,Calaveras,2014-11,3.2566666666666664
419,Calaveras,2014-12,8.9675
420,Calaveras,2015-01,0.18000000000000002
421,Calaveras,2015-02,6.109999999999999
422,Calaveras,2015-03,0.6699999999999999
423,Calaveras,2015-04,2.5500000000000003
424,Calaveras,2015-05,1.21
425,Calaveras,2015-06,0.20666666666666667
426,Calaveras,2015-07,0.03666666666666667
427,Calaveras,2015-08,0.0
428,Calaveras,2015-09,0.03
429,Calaveras,2015-10,2.0500000000000003
430,Calaveras,2015-11,6.0675
431,Calaveras,2015-12,11.205
432,Calaveras,2016-01,10.260000000000002
433,Calaveras,2016-02,1.8080000000000003
434,Calaveras,2016-03,10.591999999999999
435,Calaveras,2016-04,3.282
436,Calaveras,2016-05,0.766
437,Calaveras,2016-06,0.0
438,Calaveras,2016-07,0.0
439,Calaveras,2016-08,0.002
440,Calaveras,2016-09,0.005
441,Calaveras,2016-10,8.98
442,Calaveras,2016-11,3.825
443,Calaveras,2016-12,9.1
444,Calaveras,2017-01,13.425
445,Calaveras,2017-02,20.352
446,Calaveras,2017-03,4.38
447,Calaveras,2017-04,6.94
448,Calaveras,2017-05,0.51
449,Calaveras,2017-06,0.3833333333333333
450,Calaveras,2017-07,0.0
451,Calaveras,2017-08,0.016666666666666666
452,Calaveras,2017-09,0.1875
453,Calaveras,2017-10,0.68
454,Calaveras,2017-11,7.285
455,Calaveras,2017-12,0.57
456,Calaveras,2018-01,5.97
457,Calaveras,2018-02,0.7625000000000001
458,Calaveras,2018-03,13.5225
459,Calaveras,2018-04,4.1499999999999995
460,Calaveras,2018-05,0.38999999999999996
461,Calaveras,2018-06,0.0
462,Calaveras,2018-07,0.0
463,Calaveras,2018-08,0.0
464,Calaveras,2018-09,0.0
465,Calaveras,2018-10,0.8975
466,Calaveras,2018-11,7.596666666666667
467,Calaveras,2018-12,2.856666666666667
468,Calaveras,2019-01,8.916666666666666
469,Calaveras,2019-02,15.683333333333335
470,Calaveras,2019-03,8.440000000000001
471,Calaveras,2019-04,2.4033333333333333
472,Calaveras,2019-05,6.419999999999999
473,Calaveras,2019-06,0.043333333333333335
474,Calaveras,2019-07,0.0
475,Calaveras,2019-08,0.0
476,Calaveras,2019-09,0.9666666666666668
477,Calaveras,2019-10,0.0
478,Calaveras,2019-11,1.9000000000000001
479,Calaveras,2019-12,9.056666666666667
480,Colusa,2012-01,
481,Colusa,2012-02,
482,Colusa,2012-03,
483,Colusa,2012-04,
484,Colusa,2012-05,0.0
485,Colusa,2012-06,
486,Colusa,2012-07,
487,Colusa,2012-08,0.0
488,Colusa,2012-09,0.0
489,Colusa,2012-10,
490,Colusa,2012-11,
491,Colusa,2012-12,
492,Colusa,2013-01,
493,Colusa,2013-02,
494,Colusa,2013-03,
495,Colusa,2013-04,
496,Colusa,2013-05,
497,Colusa,2013-06,
498,Colusa,2013-07,
499,Colusa,2013-08,0.0
500,Colusa,2013-09,1.03
501,Colusa,2013-10,0.0
502,Colusa,2013-11,0.55
503,Colusa,2013-12,0.15
504,Colusa,2014-01,0.03
505,Colusa,2014-02,3.37
506,Colusa,2014-03,1.86
507,Colusa,2014-04,1.3
508,Colusa,2014-05,0.06
509,Colusa,2014-06,
510,Colusa,2014-07,0.0
511,Colusa,2014-08,0.13
512,Colusa,2014-09,0.0
513,Colusa,2014-10,0.1
514,Colusa,2014-11,2.7
515,Colusa,2014-12,8.66
516,Colusa,2015-01,0.2
517,Colusa,2015-02,1.86
518,Colusa,2015-03,0.26
519,Colusa,2015-04,1.05
520,Colusa,2015-05,0.0
521,Colusa,2015-06,0.0
522,Colusa,2015-07,0.03
523,Colusa,2015-08,0.0
524,Colusa,2015-09,0.0
525,Colusa,2015-10,0.0
526,Colusa,2015-11,1.98
527,Colusa,2015-12,1.35
528,Colusa,2016-01,3.73
529,Colusa,2016-02,0.63
530,Colusa,2016-03,4.48
531,Colusa,2016-04,0.57
532,Colusa,2016-05,0.64
533,Colusa,2016-06,0.0
534,Colusa,2016-07,0.0
535,Colusa,2016-08,0.0
536,Colusa,2016-09,0.0
537,Colusa,2016-10,1.89
538,Colusa,2016-11,2.75
539,Colusa,2016-12,2.13
540,Colusa,2017-01,6.72
541,Colusa,2017-02,5.42
542,Colusa,2017-03,1.5
543,Colusa,2017-04,1.56
544,Colusa,2017-05,0.05
545,Colusa,2017-06,0.81
546,Colusa,2017-07,0.0
547,Colusa,2017-08,0.0
548,Colusa,2017-09,0.0
549,Colusa,2017-10,0.18
550,Colusa,2017-11,1.96
551,Colusa,2017-12,0.0
552,Colusa,2018-01,3.32
553,Colusa,2018-02,0.11
554,Colusa,2018-03,2.46
555,Colusa,2018-04,2.02
556,Colusa,2018-05,0.12
557,Colusa,2018-06,0.0
558,Colusa,2018-07,0.0
559,Colusa,2018-08,0.0
560,Colusa,2018-09,0.0
561,Colusa,2018-10,0.46
562,Colusa,2018-11,2.33
563,Colusa,2018-12,2.06
564,Colusa,2019-01,3.92
565,Colusa,2019-02,5.96
566,Colusa,2019-03,2.56
567,Colusa,2019-04,0.15
568,Colusa,2019-05,2.14
569,Colusa,2019-06,0.0
570,Colusa,2019-07,0.0
571,Colusa,2019-08,0.0
572,Colusa,2019-09,0.1
573,Colusa,2019-10,0.0
574,Colusa,2019-11,0.46
575,Colusa,2019-12,5.86
576,ContraCosta,2012-01,3.189090909090909
577,ContraCosta,2012-02,1.2915384615384615
578,ContraCosta,2012-03,5.411538461538461
579,ContraCosta,2012-04,3.238461538461538
580,ContraCosta,2012-05,0.04538461538461539
581,ContraCosta,2012-06,0.05545454545454545
582,ContraCosta,2012-07,0.0014285714285714286
583,ContraCosta,2012-08,0.0
584,ContraCosta,2012-09,0.0
585,ContraCosta,2012-10,1.1276923076923078
586,ContraCosta,2012-11,4.495833333333334
587,ContraCosta,2012-12,7.1692307692307695
588,ContraCosta,2013-01,0.573076923076923
589,ContraCosta,2013-02,0.4641666666666666
590,ContraCosta,2013-03,0.5941666666666667
591,ContraCosta,2013-04,0.91
592,ContraCosta,2013-05,0.043333333333333335
593,ContraCosta,2013-06,0.177
594,ContraCosta,2013-07,0.0
595,ContraCosta,2013-08,0.0
596,ContraCosta,2013-09,0.7066666666666667
597,ContraCosta,2013-10,0.0
598,ContraCosta,2013-11,1.4500000000000002
599,ContraCosta,2013-12,0.5824999999999999
600,ContraCosta,2014-01,0.10166666666666664
601,ContraCosta,2014-02,5.53923076923077
602,ContraCosta,2014-03,2.2853846153846153
603,ContraCosta,2014-04,2.0781818181818186
604,ContraCosta,2014-05,0.012727272727272728
605,ContraCosta,2014-06,0.0
606,ContraCosta,2014-07,0.011538461538461537
607,ContraCosta,2014-08,0.0476923076923077
608,ContraCosta,2014-09,0.36214285714285716
609,ContraCosta,2014-10,0.4007142857142858
610,ContraCosta,2014-11,1.6035714285714282
611,ContraCosta,2014-12,10.522
612,ContraCosta,2015-01,0.008666666666666666
613,ContraCosta,2015-02,2.952142857142857
614,ContraCosta,2015-03,0.2457142857142857
615,ContraCosta,2015-04,1.2878571428571433
616,ContraCosta,2015-05,0.10307692307692308
617,ContraCosta,2015-06,0.29461538461538467
618,ContraCosta,2015-07,0.015000000000000001
619,ContraCosta,2015-08,0.007692307692307693
620,ContraCosta,2015-09,0.030000000000000002
621,ContraCosta,2015-10,0.05
622,ContraCosta,2015-11,1.6373333333333333
623,ContraCosta,2015-12,3.6458823529411757
624,ContraCosta,2016-01,6.807058823529411
625,ContraCosta,2016-02,1.0387499999999998
626,ContraCosta,2016-03,7.368666666666666
627,ContraCosta,2016-04,1.5500000000000003
628,ContraCosta,2016-05,0.20333333333333334
629,ContraCosta,2016-06,0.0
630,ContraCosta,2016-07,0.0
631,ContraCosta,2016-08,0.0
632,ContraCosta,2016-09,0.0
633,ContraCosta,2016-10,3.2520000000000002
634,ContraCosta,2016-11,1.5569230769230769
635,ContraCosta,2016-12,4.308666666666666
636,ContraCosta,2017-01,12.423846153846155
637,ContraCosta,2017-02,9.471333333333332
638,ContraCosta,2017-03,3.1392857142857147
639,ContraCosta,2017-04,2.874
640,ContraCosta,2017-05,0.01
641,ContraCosta,2017-06,0.024615384615384615
642,ContraCosta,2017-07,0.0
643,ContraCosta,2017-08,0.0
644,ContraCosta,2017-09,0.02466666666666667
645,ContraCosta,2017-10,0.26
646,ContraCosta,2017-11,3.5650000000000004
647,ContraCosta,2017-12,0.11200000000000002
648,ContraCosta,2018-01,4.241875
649,ContraCosta,2018-02,0.5433333333333333
650,ContraCosta,2018-03,5.793529411764706
651,ContraCosta,2018-04,2.5006250000000003
652,ContraCosta,2018-05,0.05611111111111111
653,ContraCosta,2018-06,0.0
654,ContraCosta,2018-07,0.0
655,ContraCosta,2018-08,0.0
656,ContraCosta,2018-09,0.0
657,ContraCosta,2018-10,0.05562500000000001
658,ContraCosta,2018-11,3.7206249999999996
659,ContraCosta,2018-12,2.248823529411765
660,ContraCosta,2019-01,5.325555555555557
661,ContraCosta,2019-02,8.628235294117646
662,ContraCosta,2019-03,4.201764705882353
663,ContraCosta,2019-04,0.3343750000000001
664,ContraCosta,2019-05,1.9725
665,ContraCosta,2019-06,0.0
666,ContraCosta,2019-07,0.0
667,ContraCosta,2019-08,0.0
668,ContraCosta,2019-09,0.12125
669,ContraCosta,2019-10,0.0
670,ContraCosta,2019-11,0.8666666666666667
671,ContraCosta,2019-12,4.899285714285715
672,DelNorte,2012-01,15.4875
673,DelNorte,2012-02,3.9775
674,DelNorte,2012-03,23.016000000000002
675,DelNorte,2012-04,9.581999999999999
676,DelNorte,2012-05,2.168
677,DelNorte,2012-06,3.8160000000000003
678,DelNorte,2012-07,0.39599999999999996
679,DelNorte,2012-08,0.262
680,DelNorte,2012-09,0.032
681,DelNorte,2012-10,7.882
682,DelNorte,2012-11,16.245
683,DelNorte,2012-12,18.93
684,DelNorte,2013-01,6.0685714285714285
685,DelNorte,2013-02,4.166666666666667
686,DelNorte,2013-03,5.948
687,DelNorte,2013-04,4.36
688,DelNorte,2013-05,3.6533333333333338
689,DelNorte,2013-06,1.9479999999999997
690,DelNorte,2013-07,0.005
691,DelNorte,2013-08,0.302
692,DelNorte,2013-09,8.505
693,DelNorte,2013-10,0.17200000000000001
694,DelNorte,2013-11,3.8099999999999996
695,DelNorte,2013-12,2.098
696,DelNorte,2014-01,3.3225
697,DelNorte,2014-02,15.465000000000002
698,DelNorte,2014-03,13.013333333333335
699,DelNorte,2014-04,4.0442857142857145
700,DelNorte,2014-05,3.096666666666667
701,DelNorte,2014-06,1.9733333333333334
702,DelNorte,2014-07,0.34571428571428575
703,DelNorte,2014-08,0.13499999999999998
704,DelNorte,2014-09,4.032000000000001
705,DelNorte,2014-10,9.665000000000001
706,DelNorte,2014-11,7.079999999999999
707,DelNorte,2014-12,16.865714285714287
708,DelNorte,2015-01,3.5879999999999996
709,DelNorte,2015-02,10.407142857142858
710,DelNorte,2015-03,7.116
711,DelNorte,2015-04,5.69
712,DelNorte,2015-05,0.06
713,DelNorte,2015-06,1.1019999999999999
714,DelNorte,2015-07,0.095
715,DelNorte,2015-08,1.3075
716,DelNorte,2015-09,1.0074999999999998
717,DelNorte,2015-10,2.4433333333333334
718,DelNorte,2015-11,9.016
719,DelNorte,2015-12,30.27333333333333
720,DelNorte,2016-01,17.646250000000002
721,DelNorte,2016-02,5.283333333333332
722,DelNorte,2016-03,13.806000000000001
723,DelNorte,2016-04,3.2824999999999998
724,DelNorte,2016-05,0.5225
725,DelNorte,2016-06,0.5549999999999999
726,DelNorte,2016-07,1.5733333333333335
727,DelNorte,2016-08,0.06666666666666667
728,DelNorte,2016-09,0.049999999999999996
729,DelNorte,2016-10,24.93
730,DelNorte,2016-11,15.601999999999999
731,DelNorte,2016-12,14.354000000000003
732,DelNorte,2017-01,16.471666666666664
733,DelNorte,2017-02,20.315
734,DelNorte,2017-03,13.973333333333334
735,DelNorte,2017-04,11.627500000000001
736,DelNorte,2017-05,2.7625
737,DelNorte,2017-06,2.9933333333333336
738,DelNorte,2017-07,0.04
739,DelNorte,2017-08,0.055
740,DelNorte,2017-09,1.4075000000000002
