"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-01","5.8",",W","5.14",",,,W","29.9",",W","41.2",",,,W","18.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-02","4.5",",W","0.72",",,,W","35.3",",W","49.9",",,,W","20.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-03","7.6",",W","3.93",",,,W","38.3",",W","48.9",",,,W","27.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-04","4.9",",W","2.69",",,,W","42.9",",W","56.1",",,,W","29.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-05","4.9",",W","2.07",",,,W","47.3",",W","61.0",",,,W","33.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-06","6.5",",W","0.02",",,,W","58.3",",W","75.8",",,,W","40.8",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-07","5.6",",W","0.00",",T,,W","60.8",",W","80.7",",,,W","41.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-08","4.0",",W","0.04",",,,W","61.2",",W","81.7",",,,W","40.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-09","4.7",",W","0.09",",,,W","54.6",",W","73.2",",,,W","36.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-10","7.6",",W","7.30",",,,W","46.3",",W","59.3",",,,W","33.3",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-11","6.0",",W","0.93",",,,W","39.3",",W","53.1",",,,W","25.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2016-12","6.0",",W","5.13",",,,W","32.3",",W","43.6",",,,W","21.1",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-01","6.9",",W","13.84",",,,W","27.4",",W","36.8",",,,W","17.9",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-02","7.8",",W","12.68",",,,W","31.7",",W","40.5",",,,W","22.9",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-03","5.8",",W","2.26",",,,W","36.8",",W","49.2",",,,W","24.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-04","7.4",",W","3.85",",,,W","40.2",",W","51.5",",,,W","28.9",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-05","5.1",",W","1.20",",,,W","49.2",",W","64.2",",,,W","34.2",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-06","5.6",",W","0.07",",,,W","58.0",",W","75.0",",,,W","41.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-07","4.5",",W","0.11",",,,W","64.2",",W","83.1",",,,W","45.2",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-08","3.8",",W","0.54",",,,W","64.0",",W","81.5",",,,W","46.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-09","4.3",",W","0.71",",,,W","53.4",",W","69.2",",,,W","37.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-10","3.6",",W","0.47",",,,W","44.8",",W","63.1",",,,W","26.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-11","8.1",",W","6.22",",,,W","40.8",",W","51.8",",,,W","29.8",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2017-12","4.0",",W","0.14",",,,W","34.0",",W","49.3",",,,W","18.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-01","4.3",",W","1.76",",,,W","35.0",",W","46.4",",,,W","23.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-02","4.9",",W","0.39","1,,,W","29.7",",W","43.3",",,,W","16.1",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-03","6.5",",W","6.77",",,,W","31.4",",W","42.5",",,,W","20.3",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-04","6.3",",W","1.97",",,,W","42.3",",W","55.6",",,,W","29.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-05","3.8",",W","1.82",",,,W","49.4",",W","62.7",",,,W","36.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-06","5.6",",W","0.00",",T,,W","56.6",",W","75.3",",,,W","37.8",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-07","4.0",",W","1.65",",,,W","65.5",",W","84.3",",,,W","46.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-08","4.7",",W","0.00",",T,,W","61.1",",W","81.4",",,,W","40.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-09","5.4","2,W","0.00",",,,W","54.8",",W","74.7",",,,W","34.9",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-10","4.0",",W","1.00",",,,W","45.5",",W","61.1",",,,W","30.0",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-11","4.0",",W","2.67",",,,W","37.9",",W","53.5",",,,W","22.3",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2018-12","4.5",",W","1.45",",,,W","30.9",",W","41.6",",,,W","20.2",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-01","4.9",",W","3.34",",,,W","32.5",",W","43.5",",,,W","21.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-02","8.5","1,W","9.11",",,,W","23.4",",W","34.1",",,,W","12.7",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-03","5.4",",W","3.52",",,,W","32.3",",W","42.3",",,,W","22.3",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-04","5.8",",W","1.33",",,,W","42.7",",W","55.4",",,,W","29.9",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-05","5.4",",W","1.53",",,,W","45.4",",W","58.0",",,,W","32.8",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-06","5.4",",W","0.04",",,,W","56.6",",W","73.0",",,,W","40.1",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-07","4.9",",W","0.00",",T,,W","60.7",",W","78.9",",,,W","42.5",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-08","4.7",",W","0.00",",T,,W","61.7",",W","80.7",",,,W","42.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-09","5.6",",W","0.30",",,,W","52.6",",W","68.9",",,,W","36.2",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-10","4.7",",W","0.00",",T,,W","42.1",",W","60.5",",,,W","23.6",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-11","3.6",",W","0.63",",,,W","36.8",",W","53.3",",,,W","20.3",",,,W"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","38.8983","-119.9947","1924.5","2019-12","5.8",",W","4.40",",,,W","32.3",",W","41.8",",,,W","22.7",",,,W"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-01",,,"5.20",",,,T","33.1",",T","42.3",",,,T","23.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-02",,,"2.10",",,,T","29.0",",T","38.7",",,,T","19.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-03",,,"6.30",",,,T","30.9",",T","39.7",",,,T","22.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-04",,,"2.40",",,,T","36.7",",T","47.3",",,,T","26.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-05",,,"1.39",",,,T","43.8",",T","54.3",",,,T","33.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-06",,,"0.60",",,,T","49.3",",T","60.5",",,,T","38.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-07",,,"0.20",",,,T","56.3",",T","67.4",",,,T","45.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-08",,,"0.10",",,,T","59.2",",T","70.6",",,,T","47.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-09",,,"0.10",",,,T","54.5",",T","65.4",",,,T","43.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-10",,,"2.60",",,,T","44.3",",T","54.2",",,,T","34.3",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-11",,,"4.69",",,,T","36.0",",T","44.7",",,,T","27.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2012-12",,,"10.00",",,,T","24.9",",T","33.0",",,,T","16.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-01",,,"1.39",",,,T","30.0",",T","39.6",",,,T","20.3",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-02",,,"0.39",",,,T","28.5",",T","39.5",",,,T","17.5",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-03",,,"2.30",",,,T","35.1",",T","45.3",",,,T","24.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-04",,,"2.00",",,,T","37.8",",T","48.3",",,,T","27.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-05",,,"3.00",",,,T","42.9",",T","52.8",",,,T","33.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-06",,,"1.30",",,,T","52.5",",T","63.0",",,,T","42.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-07",,,"0.10",",,,T","59.1",",T","70.2",",,,T","48.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-08",,,"0.60",",,,T","54.8",",T","65.8",",,,T","43.7",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-09",,,"0.90",",,,T","49.9",",T","60.0",",,,T","39.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-10",,,"1.10",",,,T","40.4",",T","50.8",",,,T","30.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-11",,,"0.90",",,,T","36.8",",T","45.2",",,,T","28.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2013-12",,,"1.90",",,,T","31.5",",T","42.4",",,,T","20.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-01",,,"2.90","1,,,T","36.0",",T","45.2",",,,T","26.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-02",,,"7.80",",,,T","30.9",",T","39.8",",,,T","22.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-03",,,"3.60",",,,T","33.3",",T","43.0",",,,T","23.7",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-04",,,"2.00",",,,T","36.8",",T","47.4",",,,T","26.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-05",,,"2.69",",,,T","43.7",",T","53.6",",,,T","33.7",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-06",,,"0.10",",,,T","51.7",",T","63.2",",,,T","40.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-07",,,"0.79",",,,T","59.1",",T","70.1",",,,T","48.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-08",,,"1.60",",,,T","54.4",",T","65.0",",,,T","43.9",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-09",,,"2.30",",,,T","52.2",",T","62.3",",,,T","42.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-10",,,"0.69",",,,T","46.4",",T","57.3",",,,T","35.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-11",,,"1.39",",,,T","38.0",",T","46.7",",,,T","29.3",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2014-12",,,"3.59",",,,T","30.4",",T","38.4",",,,T","22.3",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-01",,,"0.50",",,,T","36.9",",T","45.8",",,,T","28.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-02",,,"5.00",",,,T","37.0",",T","46.4",",,,T","27.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-03",,,"0.50",",,,T","38.1",",T","48.4",",,,T","27.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-04",,,"2.39",",,,T","36.8",",T","46.7",",,,T","27.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-05",,,"5.40",",,,T","41.7",",T","50.4",",,,T","33.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-06",,,"1.20",",,,T","54.6",",T","65.4",",,,T","43.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-07",,,"1.80",",,,T","54.3",",T","64.6",",,,T","44.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-08",,,"0.00",",,,T","56.8",",T","68.5",",,,T","45.0",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-09",,,"0.10",",,,T","52.9",",T","64.0",",,,T","41.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-10",,,"3.20",",,,T","46.3",",T","55.0",",,,T","37.5",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-11",,,"5.70",",,,T","30.1",",T","40.3",",,,T","19.9",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2015-12",,,"10.09",",,,T","24.5",",T","33.4",",,,T","15.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-01",,,"7.59",",,,T","28.0",",T","37.2",",,,T","18.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-02",,,"1.80",",,,T","35.5",",T","46.6",",,,T","24.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-03",,,"6.29",",,,T","33.4",",T","42.4",",,,T","24.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-04",,,"4.09",",,,T","38.5",",T","47.9",",,,T","29.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-05",,,"3.20",",,,T","42.3",",T","51.9",",,,T","32.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-06",,,"0.00",",,,T","53.0",",T","64.2",",,,T","41.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-07",,,"0.00",",,,T","57.0",",T","68.5",",,,T","45.4",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-08",,,"0.00",",,,T","57.4",",T","69.0",",,,T","45.8",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-09",,,"0.10",",,,T","50.8",",T","61.4",",,,T","40.2",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-10",,,"7.20",",,,T","41.1",",T","49.7",",,,T","32.5",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-11",,,"2.70",",,,T","36.4",",T","45.7",",,,T","27.1",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2016-12",,,"5.80",",,,T","29.2",",T","38.6",",,,T","19.7",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2017-01",,,"21.50",",,,T","26.5",",T","34.4",",,,T","18.6",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2017-02",,,"14.59",",,,T","27.9",",T","36.2",",,,T","19.7",",,,T"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2017-03",,,"6.20",",,,T","34.1",",T","44.7",",,,T","23.4",",,,T"
